real,imag
0.0025000694463735104,0.0
0.002242180721465239,3.7560743896188606e-5
0.0021455150143185617,9.627008726879724e-5
0.002004367053604873,0.00010621177363796005
0.0018879951490205667,0.00014709297982541084
0.001765495146597893,0.00016170811678133153
0.0017824844716431538,0.00012499751704757886
0.0017034569504204785,0.00015198320492287518
0.0016807673097649766,0.00019479588216085684
0.0016052861776742079,0.00018576562902909144
0.001536947264983089,0.00021118166650608327
0.0015330529467099975,0.0002712854833843332
0.001550234971288446,0.0002654174491401102
0.0015904324414844784,0.00029343930341478466
0.001637231751163741,0.00032683507608348287
0.0016355513499208517,0.00040458249733231423
0.0016118364230597072,0.0004583097373560248
0.0015273586602216325,0.000524892654894795
0.00142798617102476,0.0005049636990124187
0.0013004244782505146,0.0005043691863963102
0.0013017652775040112,0.00048478878123655016
0.0011961726446455619,0.0004435889600640862
0.0011693458812658162,0.00041599197318082596
0.001127580103429253,0.0003663302675466757
0.0011319022057352517,0.0003950947313447308
0.0010429683745493163,0.00040922397635950616
0.0010566422247843983,0.000359335578095854
0.0010181181811875718,0.0003582907726346683
0.000974107931369653,0.0004049600744252346
0.0009787216881551107,0.0003924439190742311
0.0010257350333897101,0.00038259969894123357
0.0010165346302396404,0.00042133239786088195
0.0010149937558573186,0.0003685144343758563
0.0009767160330530207,0.0003579764349738868
0.0009694899918820364,0.0002997131705306358
0.000922017631259604,0.00033102225113854566
0.0008790492621721501,0.00033614279110461334
0.0008522751219172412,0.00040792739988202624
0.0008567449671996968,0.0003978384555811479
0.0008138529259609523,0.00047657127882187543
0.0008698865809210535,0.0005228807133916264
0.0008353460320998047,0.0006558839760183707
0.0009177871550759114,0.0007467407187368158
0.0009660470214762516,0.0008528704777568218
0.0010307158029763841,0.0009044174905843037
0.001032457776836304,0.000985959805848244
0.0010872249265615436,0.0009634534228053027
0.0010981551013141378,0.0010068010728771077
0.0011786722546648716,0.0010677404327506513
0.0012733743636661587,0.0010926021505564456
0.0013292497311142987,0.0010742251819537032
0.0014089441252498418,0.0012010716896703462
0.0013494012335768604,0.0011574308540190298
0.001225588603453705,0.0011537319337662215
0.0011601082518497968,0.0011817440608013114
0.0011510319310140183,0.0011761154774632657
0.0011264637878464934,0.0011379392475693254
0.001247339489831336,0.0011894474530487961
0.001275001709289851,0.0011779512002644678
0.001256560924387661,0.001214947454109504
0.0012530231139926864,0.001319454767615563
0.0011843916447778085,0.0013448444419309848
0.0011035793320685824,0.0014449382898410583
0.0011235593653484237,0.0015228943898997736
0.00115981305861088,0.001558207810976503
0.0011412668473321508,0.0017056718478462422
0.0011728069352481142,0.0018001871756350304
0.0010990898354143511,0.0018420336265127762
0.0009005602447584417,0.0019253352576830759
0.000762107568698777,0.0017827594822684583
0.0005319022614035579,0.0015964629394214513
0.0004915965129658363,0.0015254995621021383
0.00048551442348197197,0.0012964124515127092
0.0005659667991920893,0.001209351334717532
0.0007501823459597925,0.0012034595743230906
0.0008813051044993877,0.0012848437491381755
0.0009068204083152506,0.0013111697827660521
0.0009394424844565233,0.0013944069189796618
0.000870800017862909,0.0013528394585058559
0.0008260616582370404,0.001492042689859729
0.0007583169784261409,0.001627984577983849
0.0009821571745099508,0.0019362289402391386
0.0008984894207055849,0.0020987644108968915
0.0006079217493294589,0.002313853226943275
7.44718876760717e-5,0.0020187796441277993
-0.0006975973247652833,0.0016900089834518731
-0.0015787313173324991,0.0014665305191950955
-0.0017957242411328332,0.001144666224433336
-0.002181737574577784,0.0009749878201247845
-0.0011996393505498578,0.002194536581449511
0.0006280256018358438,-6.0650933547363135e-5
0.0006892829953710938,-4.297664064301757e-5
0.0007232162520420086,-4.541326034514477e-5
0.0007274587440321693,-6.087058906863783e-5
0.0006893052684978356,-2.5966718273585573e-5
0.0006740822289222878,2.2576442833795717e-5
0.0005896775111780516,1.9618802529576465e-5
0.0005522455320401222,1.011651193511315e-5
0.00045458146082068436,-1.205668625157784e-5
0.0003476169224681666,-5.721679716375473e-5
0.0003002833737447604,-9.267573994876807e-5
0.00024553408091936246,-0.0001911817175100335
0.00019540393902422,-0.00028039307715085063
0.00019789513516905703,-0.00035219655589992493
0.00020132005441391945,-0.0004206919320182199
0.0002500859644728842,-0.0005530491965600639
0.00032172503084880384,-0.0006112820779064871
0.00038155745310521235,-0.0007266389057437715
0.00043861775246692593,-0.0007233908645220761
0.000510735294494929,-0.0007940621066260273
0.0006011568601760485,-0.0008452919467856961
0.0006760545320820553,-0.0008659221764906073
0.000763427391019556,-0.0008904407851485543
0.0008363764419403634,-0.0009335763420885029
0.0008589718783694033,-0.0009879105431024092
0.0008372645219899885,-0.0010183101704497152
0.0008501935304165689,-0.0009659335741831459
0.000905811239198651,-0.000896711416106393
0.0009823192868166936,-0.000912186907880012
0.001046535847068711,-0.0009519650984355698
0.0011221432227546035,-0.0009478204828650708
0.0011655830113177956,-0.0009088003119161253
0.0012153456857123888,-0.000857864596405534
0.0011634796919292056,-0.0007877167203898458
0.0011160097626733863,-0.0006296509289466273
0.0010789281737451782,-0.0006319351739527879
0.0011027707362954253,-0.000633163819121645
0.001161088267333878,-0.0007769623472996946
0.0010676694093461015,-0.0007855414715187793
0.0010182853667514847,-0.0007645072724214821
0.0009963943358629432,-0.0007070507163400893
0.0009239879926036191,-0.0006551798158568596
0.0008079323116333236,-0.0006009799582709721
0.0008068940702081605,-0.0005838387408069331
0.0007135416833792982,-0.0006212875974649785
0.0006880459849678904,-0.0006659329024145061
0.0006632471446204763,-0.0007241874439679176
0.0006665322215227016,-0.0006553259350298574
0.0006466786773795738,-0.0006097385719074823
0.000542350495054609,-0.0005406508285074742
0.0004358869331307309,-0.0004163196962445392
0.0002690398721939705,-0.0004081408314069242
0.00020124334638215645,-0.00041631551163099755
4.553725719693229e-5,-0.0005283413082143756
-5.368541856328554e-5,-0.000764989327909911
-0.00018061474408530572,-0.00102444092172926
-0.00019684003581776975,-0.001068555782725677
-0.00026375776631518003,-0.0012312058190966286
-0.00029204272853286577,-0.0013063916541328107
-0.0003145958354712759,-0.0014606190910674587
-0.00021639785960837107,-0.001678401735890151
-0.00018717785755991426,-0.0018475198634623831
-1.3347608166963957e-5,-0.001995467517458449
0.00019137787709489436,-0.0021126738769600972
0.00020767960334123705,-0.002015249610848114
0.00029216036043652033,-0.0017065598622541956
0.0004354723014633152,-0.0016087140974098955
0.0002690449363701057,-0.0014594252193917685
0.00044654500170864756,-0.001519261619743481
0.0002685820639367455,-0.0017041770770455488
0.0003520066928951103,-0.0016639548390488018
0.00030702124397652875,-0.0016865740269950877
0.0004419813552752739,-0.0015874502220024184
0.0004039776302755648,-0.0014130276286769162
0.0005219666554703985,-0.0013676355794060625
0.00035962540241143103,-0.0016196354103082018
0.0003575839090390402,-0.0016707690673144642
0.00043744207191818133,-0.002090206058835963
0.00047144861821092203,-0.0017225054830964696
0.0008201378673441298,-0.0017810345946398746
0.0011753248418105429,-0.0016725557527453578
0.0013629741847318796,-0.0016974387033474824
0.00145512250707466,-0.0014397968292991178
0.001701977296456036,-0.001340617603811541
0.001609584618537842,-0.0008213498239240897
0.0018045167100102198,-0.00013967479875409976
0.0017071873288660492,0.0001396838905710978
0.0017116042420543356,0.0007655188586035683
0.0022665671863267354,0.0010483464822648762
0.002220765980309118,-0.0011406823052442644
-1.7479854449296005e-5,-0.0008110152025966374
-6.79057951294385e-5,-0.0008127437274768371
-7.022026280380026e-5,-0.0008850119560213799
-0.0001124347302526468,-0.0009563747286280104
-8.764750155788058e-5,-0.0009880854285992638
-2.580938104850212e-5,-0.0010474859629586233
5.9269063039568734e-5,-0.0010819813186186747
0.00016073529671320287,-0.0009764718478740232
0.00016822562054007382,-0.0009321095743166337
0.00015054746378786896,-0.000879512936840439
0.00014051045288870212,-0.0007811680941085418
0.00014172799384840477,-0.000791532082559809
6.452411626919469e-5,-0.0007510348363175131
0.00010435481422498851,-0.000673382194844927
9.479700651313303e-5,-0.0006599189176268505
4.6549188081222964e-5,-0.000647949611053606
3.076210051906077e-5,-0.0006336436010126909
-1.871073714539375e-5,-0.0006766247803443636
-9.747273523965653e-5,-0.0007176523908654979
-5.872018862117495e-5,-0.0007640190213503477
-6.678152153460765e-5,-0.0008466096787722161
